Vessel_CAT_ID,Vessel_ID,Vessel_Name,Vessel_Type,Vessel_Captain,Vessel_Type,Vessel_Category,Abbreviation
SCHR,SCHR_J000231,James T. Bertine,Schooner,Heddon,,,
SCHR,SCHR_J000231,James T. Bertine,Schooner,Smith,,,
SCHR,SCHR_J000232,James T. Boyd,Schooner,Holmes,,,
SCHR,SCHR_J000232,James T. Boyd,Schooner,Hope,,,
SCHR,SCHR_J000232,James T. Boyd,Schooner,Matthews,,,
SCHR,SCHR_J000232,James T. Boyd,Schooner,Mathews,,,
SCHR,SCHR_J000233,James T. Brady,Schooner,Ward,,,
SCHR,SCHR_J000233,James T. Brady,Schooner,Daugherty,,,
SCHR,SCHR_J000233,James T. Brady,Schooner,Hall,,,
SCHR,SCHR_J000233,James T. Brady,Schooner,Halley,,,
SCHR,SCHR_J000233,James T. Brady,Schooner,Mathews,,,
SCHR,SCHR_J000231,James T. Brtine,Schooner,Soper,,,
SCHR,SCHR_J000234,James T. Williams,Schooner,Curtis,,,
BOAT,BOAT_J000022,James Terrell,Boat,,,,
SCHR,SCHR_J000235,James W. L. Sturgis,Schooner,Scott,,,
SCHR,SCHR_J000236,James W. McKae,Schooner,Satterly,,,
SCHR,SCHR_J000236,James W. McKee,Schooner,Willsee,,,
SCHR,SCHR_J000237,James Wyman,Schooner,Prouty,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Coles,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Cook,,,
SCHR,SCHR_J000238,Jamestown,Schooner,,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Letawretto,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Labourette,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Latourette,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Lataurette,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Latowrette,,,
SCHR,SCHR_J000238,Jamestown,Schooner,Lattorette,,,
STMR,STMR_J000003,Jamestown,Steamer,Parrish,,,
STMR,STMR_J000003,Jamestown,Steamer,,,,
STMR,STMR_J000003,Jamestown,Steamer,Skinner,,,
STMR,STMR_J000003,Jamestown,Steamship,Parrish,,,
STMR,STMR_J000003,Jamestown,Steamship,Cavendy,,,
STMR,STMR_J000003,Jamestown,Steamship,Parish,,,
STMR,STMR_J000003,Jamestown,Steamship,Skinner,,,
STMR,STMR_J000003,Jamestown,Steamship,,,,
SCHR,SCHR_J000239,Jandolph,Schooner,Randolph,,,
BRIG,BRIG_J000010,Jane,Br. Brig,McMonagle,,,
SCHR,SCHR_J000240,Jane,Schooner,Bowen,,,
SCHR,SCHR_J000241,Jane C. Doughty,Schooner,Murphy,,,
SCHR,SCHR_J000242,Jane Durfee,Schooner,Davis,,,
SCHR,SCHR_J000243,Jane Ingraham,Schooner,Hawes,,,
SCHR,SCHR_J000243,Jane Ingraham,Schooner,Merrill,,,
SCHR,SCHR_J000243,Jane Ingraham,Schooner,Merrel,,,
SCHR,SCHR_J000244,Jane May,Br. Schooner,May,,,
SCHR,SCHR_J000245,Jane N. Baker,Schooner,Henderson,,,
SHIP,SHIP_J000005,Jane Parker,Ship,Jordan,,,
SCHR,SCHR_J000246,Jane Ross,Schooner,Elsworth,,,
SCHR,SCHR_J000246,Jane Ross,Schooner,Elsey,,,
SCHR,SCHR_J000246,Jane Ross,Schooner,Cropper,,,
SCHR,SCHR_J000246,Jane Ross,Schooner,Cooper,,,
SLOP,SLOP_J000003,Jane Wright,Sloop,,,,
SCHR,SCHR_J000247,Jannett,Schooner,Barnett,,,
BRIG,BRIG_J000011,Jaques,Brig,Lovejoy,,,
SCHR,SCHR_J000236,Jas. W. McKee,Schooner,Willsee,,,
SCHR,SCHR_J000249,Jasper,British Schooner,Banks,,,
SCHR,SCHR_J000249,Jasper,Schooner,Baker,,,
SCHR,SCHR_J000248,Jealous,Schooner,Bradley,,,
BOAT,BOAT_J000030,Jefferson,Boat,,,,
SCHR,SCHR_J000250,Jefferson,Schooner,Jarvis,,,
SCHR,SCHR_J000251,Jenny Lind,Schooner,Thomas,,,
SCHR,SCHR_J000251,Jenny Lind,Schooner,,,,
SCHR,SCHR_J000251,Jenny Lind,Schooner,Travers,,,
BARQ,BARQ_J000005,Jenny Pitts,Barque,Amory,,,
SCHR,SCHR_J000252,Jenny Pitts,Schooner,,,,
SCHR,SCHR_J000253,Jeremiah,Schooner,Leaming,,,
SCHR,SCHR_J000253,Jeremiah Leaming,Schooner,,,,
SCHR,SCHR_J000253,Jeremiah Learning,Schooner,Carman,,,
SCHR,SCHR_J000253,Jeremiah Learning,Schooner,Marson,,,
SCHR,SCHR_J000254,Jeroleman,Schooner,Lawrence,,,
SCHR,SCHR_J000255,Jesephus and Edwin,Schooner,Conerly,,,
SCHR,SCHR_J000256,Jesse Williamson,Schooner,May,,,
SCHR,SCHR_J000257,Jessie Richards,Schooner,,,,
SCHR,SCHR_J000258,Jew,Schooner,Hoyt,,,
BOAT,BOAT_J000031,Jimmy Steptoe,Boat,,,,
SCHR,SCHR_J000259,Jo Lybrand,Schooner,Bell,,,
SCHR,SCHR_J000260,Job Guest,Schooner,Conklin,,,
SCHR,SCHR_J000261,Joe Winn,Schooner,McCabe,,,
BOAT,BOAT_J000032,Joel Charles,Boat,,,,
SCHR,SCHR_J000262,John,Schooner,Duling,,,
SCHR,SCHR_J000262,John,Schooner,Cables,,,
SCHR,SCHR_J000262,John,Schooner,Perkins,,,
SCHR,SCHR_J000262,John,Schooner,Cramer,,,
SCHR,SCHR_J000262,John,Schooner,Rhoades,,,
SCHR,SCHR_J000262,John,Schooner,,,,
SCHR,SCHR_J000262,John,Schooner,Donovan,,,
SHIP,SHIP_J000006,John,Ship,Schofield,,,
#N/A,NULL_J000002,John,#N/A,Humeck,,,
#N/A,NULL_J000003,John,#N/A,Donovan,,,
SCHR,SCHR_J000263,John A. Stanley,Schooner,Simpson,,,
SCHR,SCHR_J000263,John A. Stanley,Schooner,Jackson,,,
SCHR,SCHR_J000264,John Adams,Schooner,Tyrer,,,
SCHR,SCHR_J000265,John Alexander,Schooner,Lewis,,,
SCHR,SCHR_J000265,John Alexander,Schooner,Creighton,,,
SCHR,SCHR_J000265,John Alexander,Schooner,,,,
SCHR,SCHR_J000265,John Alexander,Schooner,Applegarth,,,
SCHR,SCHR_J000265,John Alexandre,Schooner,Applegarth,,,
SCHR,SCHR_J000266,John Allen,Schooner,Crawford,,,
SCHR,SCHR_J000266,John Allen,Schooner,,,,
SCHR,SCHR_J000267,John Anderson,Schooner,Penn,,,
SCHR,SCHR_J000268,John Aumack,Schooner,Pearce,,,
SCHR,SCHR_J000268,John Aumack,Schooner,Pierce,,,
SCHR,SCHR_J000269,John B. Allen,Schooner,Allen,,,
SCHR,SCHR_J000270,John B. Morean,Schooner,Hudson,,,
SCHR,SCHR_J000271,John B. Myers,Schooner,Hobbs,,,
SCHR,SCHR_J000272,John B. Spafford,Schooner,Sooy,,,
SCHR,SCHR_J000273,John Bell,Schooner,Harm,,,
SCHR,SCHR_J000273,John Bell,Schooner,Ham,,,
SCHR,SCHR_J000273,John Bell,Schooner,Wheeler,,,
SCHR,SCHR_J000274,John Benson,Schooner,Walker,,,
SCHR,SCHR_J000275,John Bight,Schooner,Dickerson,,,
SCHR,SCHR_J000276,John Bushard,Schooner,Askew,,,
SCHR,SCHR_J000277,John Bushell,Schooner,,,,
SCHR,SCHR_J000278,John C. Henry,Schooner,Bradley,,,
SCHR,SCHR_J000278,John C. Henry,Schooner,Fenton,,,
SCHR,SCHR_J000279,John Cadwallader,Schooner,Godfrey,,,
SCHR,SCHR_J000280,John Castner,Schooner,Jones,,,
SCHR,SCHR_J000281,John Clark,Schooner,,,,
SCHR,SCHR_J000282,John Collins,Schooner,,,,
SCHR,SCHR_J000283,John Compton,Schooner,Sharp,,,
SCHR,SCHR_J000283,John Compton,Schooner,Martz,,,
SCHR,SCHR_J000283,John Compton,Schooner,Marks,,,
SCHR,SCHR_J000284,John Cooper,Schooner,,,,
SCHR,SCHR_J000284,John Cooper,Schooner,Hutchins,,,
SCHR,SCHR_J000284,John Cooper,Schooner,Hutchings,,,
SCHR,SCHR_J000285,John Cramer,Schooner,,,,
SCHR,SCHR_J000286,John Crampton,Schooner,,,,
SCHR,SCHR_J000287,John Crossman,Schooner,Clark,,,
SCHR,SCHR_J000288,John Dixon,Schooner,,,,
SCHR,SCHR_J000289,John E. Adams,Schooner,Adams,,,
SCHR,SCHR_J000289,John E. Adams,Schooner,Tyree,,,
SCHR,SCHR_J000290,John Emory,Schooner,Wood,,,
SCHR,SCHR_J000291,John Estel,Schooner,Lake,,,
SCHR,SCHR_J000292,John F. Fardy,Schooner,Travis,,,
SCHR,SCHR_J000293,John Forcyth,Schooner,Appleyard,,,
SCHR,SCHR_J000293,John Forsyth,Schooner,Jones,,,
SCHR,SCHR_J000293,John Forsyth,Schooner,James,,,
SCHR,SCHR_J000293,John Forsyth,Schooner,Harriss,,,
SCHR,SCHR_J000293,John Forsyth,Schooner,,,,
SCHR,SCHR_J000293,John Forsythe,Schooner,Holmes,,,
SCHR,SCHR_J000294,John Francis,Schooner,Frost,,,
SCHR,SCHR_J000294,John Francis,Schooner,Spawling,,,
SCHR,SCHR_J000295,John Franklin,Schooner,Tyler,,,
BRIG,BRIG_J000012,John Freeman,Brig,Loring,,,
BRIG,BRIG_J000012,John Freman,Brig,Loring,,,
SCHR,SCHR_J000296,John G. Cockey,Schooner,Thompson,,,
SCHR,SCHR_J000296,John G. Cockney,Schooner,Thompson,,,
BOAT,BOAT_J000017,John G. Lynn,Boat,,,,
BOAT,BOAT_J000016,John G. Stone,Boat,,,,
SCHR,SCHR_J000297,John G. Wright,Schooner,Pierce,,,
SCHR,SCHR_J000298,John Gilliman,Schooner,Plum,,,
BOAT,BOAT_J000033,John Glenn,Boat,,,,
BARQ,BARQ_J000006,John Griffin,Barque,Treak,,,
SCHR,SCHR_J000299,John H. Jones,Schooner,Thomson,,,
SCHR,SCHR_J000300,John H. Travers,Schooner,Tolley,,,
SCHR,SCHR_J000300,John H. Travers,Schooner,Frank,,,
SCHR,SCHR_J000301,John H. Williams,Schooner,Jump,,,
SCHR,SCHR_J000302,John Hamilton,Schooner,Rowe,,,
SCHR,SCHR_J000303,John Hardy,Schooner,Piner,,,
SCHR,SCHR_J000304,John Harris,Schooner,Jernean,,,
SCHR,SCHR_J000304,John Harris,Schooner,German,,,
SCHR,SCHR_J000305,John Hart,Schooner,Smith,,,
SCHR,SCHR_J000306,John Howard,Schooner,Baker,,,
SCHR,SCHR_J000307,John Hughs,Schooner,Palmer,,,
SCHR,SCHR_J000308,John J. Grandy,Schooner,Phelps,,,
SCHR,SCHR_J000309,John J. Huntington,Schooner,Bolles,,,
SCHR,SCHR_J000310,John Jackson,Schooner,,,,
SCHR,SCHR_J000311,John Jones,Schooner,Stevenson,,,
SCHR,SCHR_J000312,John K. Samuel,Schooner,Bradley,,,
SCHR,SCHR_J000313,John L. Redner,Schooner,Endricott,,,
SCHR,SCHR_J000314,John Larken,Schooner,,,,
SCHR,SCHR_J000314,John Larkin,Schooner,Dennis,,,
SCHR,SCHR_J000314,John Larkin,Schooner,Harris,,,
SCHR,SCHR_J000314,John Larkin,Schooner,,,,
BOAT,BOAT_J000034,John Lymbve,Boat,,,,
BOAT,BOAT_J000035,John M. Clayton,Boat,,,,
SCHR,SCHR_J000315,John M. Jones,Schooner,Malone,,,
SCHR,SCHR_J000315,John M. Jones,Schooner,,,,
SHIP,SHIP_J000007,John Marshall,Ship,Poythress,,,
SHIP,SHIP_J000008,John Milton,Ship,Harding,,,
SHIP,SHIP_J000008,John Milton,Ship,,,,
SCHR,SCHR_J000316,John N. Steel,Schooner,Hubert,,,
SCHR,SCHR_J000316,John N. Steele,Schooner,,,,
SCHR,SCHR_J000317,John Oliver,Schooner,Shorter,,,
BOAT,BOAT_J000036,John P. Garrott,Boat,,,,
BOAT,BOAT_J000019,John P. Smart,Boat,,,,
SCHR,SCHR_J000318,John P. Spedden,Schooner,Graves,,,
SCHR,SCHR_J000319,John Parker,Schooner,Cribbie,,,
SCHR,SCHR_J000320,John Polk,Schooner,Johnson,,,
SCHR,SCHR_J000320,John Polk,Schooner,John,,,
SCHR,SCHR_J000321,John R. Griffith,Schooner,,,,
SCHR,SCHR_J000321,John R. Griffith,Schooner,Phillips,,,
SCHR,SCHR_J000321,John R. Griffith,Schooner,Jones,,,
#N/A,SCHR_J000321,John R. Griffith,#N/A,James,,,
SCHR,SCHR_J000322,John R. Mather,Schooner,Avery,,,
SCHR,SCHR_J000323,John R. Myers,Schooner,,,,
SCHR,SCHR_J000324,John R. Price,Schooner,Jester,,,
SCHR,SCHR_J000325,John R. Samuels,Schooner,Caig,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Parker,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Parks,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Granger,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Mitchell,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Booz,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Phillips,,,
SCHR,SCHR_J000326,John Randolph,Schooner,Philips,,,
SHIP,SHIP_J000009,John Ravenal,Ship,Jones,,,
SCHR,SCHR_J000327,John Rogers,Schooner,Mahew,,,
SCHR,SCHR_J000327,John Rogers,Schooner,Mayher,,,
SCHR,SCHR_J000328,John Rowlett,Schooner,Spicer,,,
SCHR,SCHR_J000329,John S. Milson,Schooner,Mason,,,
SCHR,SCHR_J000330,John Seliman,Schooner,Clum,,,
BRIG,BRIG_J000013,John Shore,Brig,,,,
SCHR,SCHR_J000330,John Silliman,Schooner,Clum,,,
SCHR,SCHR_J000330,John Silliman,Schooner,Plum,,,
SCHR,SCHR_J000330,John Silliman,Schooner,Chum,,,
SCHR,SCHR_J000331,John Simmons,Schooner,Small,,,
SCHR,SCHR_J000331,John Simmons,Schooner,Smith,,,
SCHR,SCHR_J000332,John Snow,Schooner,Gordon,,,
SCHR,SCHR_J000333,John Southall,Schooner,,,,
SCHR,SCHR_J000334,John Stevens,Schooner,Plumb,,,
SCHR,SCHR_J000335,John Stull,Schooner,Sharpe,,,
SCHR,SCHR_J000336,John Sulliman,Schooner,Clum,,,
SCHR,SCHR_J000337,John T. Fardy,Schooner,Travis,,,
SCHR,SCHR_J000338,John Thomas,Schooner,,,,
SCHR,SCHR_J000338,John Thomas,Schooner,Elying,,,
SCHR,SCHR_J000338,John Thomas,Schooner,Elzery,,,
SCHR,SCHR_J000339,John Tilton,Br. Schooner,Locke,,,
SCHR,SCHR_J000340,John Titus,Schooner,Munson,,,
SCHR,SCHR_J000341,John Totten,Schooner,,,,
SCHR,SCHR_J000342,John Tucker,Schooner,Ross,,,
SHIP,SHIP_J000010,John Tucker,Ship,Cook,,,
SCHR,SCHR_J000343,John Tuttle,Schooner,Hagan,,,
SCHR,SCHR_J000344,John W. Dodge,Schooner,Daily,,,
SCHR,SCHR_J000345,John W. Gandy,Schooner,Townsend,,,
SCHR,SCHR_J000346,John W. Rumsey,Schooner,Taylor,,,
SCHR,SCHR_J000347,John Walker,Schooner,Farren,,,
SCHR,SCHR_J000348,John Warren,Schooner,Losier,,,
SCHR,SCHR_J000348,John Warren,Schooner,Lozier,,,
SCHR,SCHR_J000349,John Wesley,Schooner,Mann,,,
SCHR,SCHR_J000350,John Wilsoh,Schooner,McDowell,,,
SCHR,SCHR_J000350,John Wilson,Schooner,,,,
SCHR,SCHR_J000350,John Wilson,Schooner,McCowell,,,
SCHR,SCHR_J000351,John Young,Schooner,,,,
SHIP,SHIP_J000011,Joiner,Ship,Mitchell,,,
SCHR,SCHR_J000352,Jonas Smith,Schooner,Spates,,,
SCHR,SCHR_J000352,Jonas Smith,Schooner,Lynch,,,
SCHR,SCHR_J000353,Jonas Sparks,Schooner,Aumack,,,
SCHR,SCHR_J000353,Jonas Sparks,Schooner,Rogers,,,
SCHR,SCHR_J000353,Jonas Sparks,Schooner,Vanpelt,,,
SCHR,SCHR_J000353,Jonas Sparks,Schooner,Rodgers,,,
SCHR,SCHR_J000354,Jonathan Alexander,Schooner,Lewis,,,
SCHR,SCHR_J000354,Jonathan Alexandra,Schooner,Lewis,,,
SCHR,SCHR_J000355,Jonathan Alexandre,Schooner,Applegarth,,,
SCHR,SCHR_J000356,Jonathan Allen,Schooner,Leeds,,,
SCHR,SCHR_J000356,Jonathan Allen,Schooner,,,,
SCHR,SCHR_J000357,Jonathan Aumack,Schooner,Pierce,,,
SCHR,SCHR_J000358,Jonathan Beatty,Schooner,Westcott,,,
SCHR,SCHR_J000359,Jonathan Bell,Schooner,,,,
#N/A,NULL_J000004,Jonathan Benman,#N/A,Taylor,,,
SCHR,SCHR_J000360,Jonathan Collins,Schooner,Predmore,,,
SCHR,SCHR_J000361,Jonathan Compton,Schooner,,,,
SHIP,SHIP_J000012,Jonathan Cottle,Ship,,,,
SCHR,SCHR_J000362,Jonathan Cramner,Schooner,,,,
SCHR,SCHR_J000362,Jonathan Cranmer,Schooner,,,,
SCHR,SCHR_J000363,Jonathan E. Adams,Schooner,Tyrer,,,
SCHR,SCHR_J000364,Jonathan Essen,Schooner,Curry,,,
SCHR,SCHR_J000365,Jonathan F. Fardy,Schooner,Travis,,,
SCHR,SCHR_J000366,Jonathan Forsyth,Schooner,Holmes,,,
SCHR,SCHR_J000367,Jonathan Frances,Schooner,Frost,,,
SCHR,SCHR_J000367,Jonathan Francis,Schooner,Hollin,,,
SCHR,SCHR_J000368,Jonathan G. White,Schooner,Whitehouse,,,
SCHR,SCHR_J000369,Jonathan H. Travers,Schooner,Frank,,,
SCHR,SCHR_J000369,Jonathan H. Travers,Schooner,,,,
SCHR,SCHR_J000370,Jonathan H. Travis,Schooner,Colley,,,
SCHR,SCHR_J000371,Jonathan Harris,Schooner,Inman,,,
BOAT,BOAT_J000037,Jonathan James,Boat,,,,
SCHR,SCHR_J000372,Jonathan Johnson,Schooner,Pierson,,,
SCHR,SCHR_J000373,Jonathan Jones,Schooner,Fisher,,,
SCHR,SCHR_J000374,Jonathan L. Davis,Schooner,Fairchild,,,
SCHR,SCHR_J000375,Jonathan Larkin,Schooner,Dennis,,,
SCHR,SCHR_J000375,Jonathan Larkin,Schooner,McKown,,,
SCHR,SCHR_J000376,Jonathan Polk,Schooner,Johnson,,,
SCHR,SCHR_J000377,Jonathan Price,Schooner,,,,
SCHR,SCHR_J000378,Jonathan R. Griffin,Schooner,,,,
SCHR,SCHR_J000379,Jonathan R. Griffith,Schooner,Phillips,,,
SCHR,SCHR_J000380,Jonathan R. Griffith,Schooner,Bennett,,,
SCHR,SCHR_J000380,Jonathan R. Griffith,Schooner,Bunting,,,
SCHR,SCHR_J000380,Jonathan R. Griffith,Schooner,,,,
SCHR,SCHR_J000381,Jonathan R. McFee,Schooner,,,,
SCHR,SCHR_J000382,Jonathan R. Watson,Schooner,Cambern,,,
SCHR,SCHR_J000383,Jonathan Randolph,Schooner,Granger,,,
SCHR,SCHR_J000383,Jonathan Randolph,Schooner,Phillips,,,
SCHR,SCHR_J000384,Jonathan Silliman,Schooner,Clam,,,
SCHR,SCHR_J000385,Jonathan Stetson,Schooner,,,,
SCHR,SCHR_J000386,Jonathan Tilton,Schooner,Jackson,,,
SCHR,SCHR_J000386,Jonathan Tilton,Schooner,,,,
SCHR,SCHR_J000387,Jonathan W. Rumsey,Schooner,Taylor,,,
SCHR,SCHR_J000388,Jonathan W. Travers,Schooner,Frank,,,
SCHR,SCHR_J000389,Jonathan Walker,Schooner,Farren,,,
SCHR,SCHR_J000390,Jonathan Warren,Schooner,Lozier,,,
SCHR,SCHR_J000391,Jones,Schooner,Parks,,,
SCHR,SCHR_J000391,Jones,Schooner,,,,
SCHR,SCHR_J000392,Jonthan Bell,Schooner,Ham,,,
SCHR,SCHR_J000393,Jonthan Francis,Schooner,Frost,,,
SCHR,SCHR_J000394,Jonthan L. Redner,Schooner,Endicott,,,
BARQ,BARQ_J000007,Jorgen Beck,Bremen Barque,Degn,,,
SCHR,SCHR_J000395,Jos. Ann,Schooner,,,,
SCHR,SCHR_J000396,Jos. B. Coke,Schooner,Endicott,,,
SCHR,SCHR_J000397,Jos. Guest,Schooner,Rainer,,,
SCHR,SCHR_J000398,Jos. H. Ethridge,Schooner,Edmonds,,,
SCHR,SCHR_J000400,Jos. Holmes,Schooner,Mathews,,,
SCHR,SCHR_J000400,Jos. Holmes,Schooner,Holmes,,,
SCHR,SCHR_J000401,Jos. P. Ross,Schooner,Smith,,,
SCHR,SCHR_J000402,Jos. Smith,Schooner,,,,
SCHR,SCHR_J000403,Jos. Sparks,Schooner,Rodgers,,,
SCHR,SCHR_J000404,Joseph,Schooner,Mathews,,,
SCHR,SCHR_J000404,Joseph,Schooner,Jones,,,
SCHR,SCHR_J000404,Joseph,Schooner,Matthews,,,
SCHR,SCHR_J000404,Joseph,Schooner,Libby,,,
SCHR,SCHR_J000404,Joseph,Schooner,Jewett,,,
SCHR,SCHR_J000405,Joseph and Edwin,Schooner,Crump,,,
SCHR,SCHR_J000406,Joseph Ann,Schooner,Whipporwill,,,
SCHR,SCHR_J000407,Joseph Cake,Schooner,Endecott,,,
SCHR,SCHR_J000408,Joseph Colquitt,Schooner,,,,
SCHR,SCHR_J000409,Joseph Crandall,Schooner,Chaze,,,
SCHR,SCHR_J000410,Joseph Crandell,Schooner,Gager,,,
SCHR,SCHR_J000410,Joseph Crandell,Schooner,Gage,,,
BOAT,BOAT_J000038,Joseph Eichelberger,Boat,,,,
SCHR,SCHR_J000411,Joseph Farwell,Schooner,Alexander,,,
SCHR,SCHR_J000411,Joseph Farwell,Schooner,Torrey,,,
SCHR,SCHR_J000411,Joseph Farwell,Schooner,,,,
SCHR,SCHR_J000412,Joseph Fifield,Schooner,Almy,,,
SCHR,SCHR_J000413,Joseph Forsyth,Schooner,Holmes,,,
SCHR,SCHR_J000414,Joseph Francis,Schooner,Weston,,,
SCHR,SCHR_J000414,Joseph Francis,Schooner,Miller,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Conklin,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Reynolds,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Conkling,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Brown,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Rainer,,,
SCHR,SCHR_J000415,Joseph Guest,Schooner,Reynor,,,
#N/A,SCHR_J000415,Joseph Guest,#N/A,Raynor,,,
#N/A,SCHR_J000415,Joseph Guest,#N/A,Rainer,,,
SCHR,SCHR_J000415,Joseph Gust,Schooner,Conklin,,,
SCHR,SCHR_J000416,Joseph Halsey,Schooner,Stowe,,,
SCHR,SCHR_J000417,Joseph Holmes,Schooner,Holmes,,,
SCHR,SCHR_J000417,Joseph Holmes,Schooner,Matthews,,,
SCHR,SCHR_J000417,Joseph Holmes,Schooner,,,,
SCHR,SCHR_J000417,Joseph Homes,Schooner,Homes,,,
SCHR,SCHR_J000418,Joseph Libby,Schooner,Ashburn,,,
SCHR,SCHR_J000418,Joseph Libby,Schooner,Spencer,,,
SCHR,SCHR_J000418,Joseph Libby,Schooner,Spence,,,
SCHR,SCHR_J000419,Joseph Loffland,Schooner,Dazey,,,
SCHR,SCHR_J000420,Joseph Marsh,Schooner,Martin,,,
SCHR,SCHR_J000421,Joseph Mash,Schooner,Mathews,,,
BARQ,BARQ_J000008,Joseph Maxwell,Barque,Farrell,,,
SCHR,SCHR_J000422,Joseph Nickerson,Schooner,,,,
SCHR,SCHR_J000423,Joseph P. Cake,Schooner,Endicott,,,
SCHR,SCHR_J000424,Joseph P. Ross,Schooner,Smith,,,
SCHR,SCHR_J000425,Joseph Porter,Schooner,English,,,
SCHR,SCHR_J000426,Joseph Spark,Schooner,Rodgers,,,
SCHR,SCHR_J000426,Joseph Sparks,Schooner,Rodgers,,,
SCHR,SCHR_J000427,Joseph Stewart,Schooner,Moore,,,
STMR,STMR_J000004,Joseph Whitney,Steamer,,,,
TGBT,TGBT_J000001,Josephene,Towboat,Chambers,,,
BOAT,BOAT_J000009,Josephene Seaton,Boat,,,,
SCHR,SCHR_J000428,Josephine,Br. Schooner,Fritz,,,
SCHR,SCHR_J000428,Josephine,Br. Schooner,Daken,,,
SCHR,SCHR_J000428,Josephine,Br. Schooner,Foster,,,
SCHR,SCHR_J000428,Josephine,Br. Schooner,Wilson,,,
SCHR,SCHR_J000428,Josephine,Schooner,Foster,,,
SCHR,SCHR_J000428,Josephine,Schooner,Fritz,,,
SCHR,SCHR_J000428,Josephine,Schooner,Waterbury,,,
SCHR,SCHR_J000428,Josephine,Schooner,Smith,,,
SCHR,SCHR_J000428,Josephine,Schooner,Walburry,,,
SCHR,SCHR_J000428,Josephine,Schooner,Flanagan,,,
SCHR,SCHR_J000428,Josephine,Schooner,Balance,,,
SCHR,SCHR_J000429,Josephine and Edwin,Schooner,,,,
SCHR,SCHR_J000430,Josephine Brown,Schooner,,,,
BOAT,BOAT_J000009,Josephine Seaton,Boat,,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Conelly,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Conway,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Conely,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Conley,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Connoly,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,Conaway,,,
SCHR,SCHR_J000431,Josephus and Edwin,Schooner,,,,
SCHR,SCHR_J000431,Josephus Edward,Schooner,Conly,,,
SCHR,SCHR_J000432,Josiah Achorn,Schooner,Merrell,,,
SCHR,SCHR_J000432,Josiah Achorn,Schooner,Mervill,,,
SCHR,SCHR_J000432,Josiah Achorn,Schooner,Merrill,,,
SCHR,SCHR_J000432,Josiah Achorn,Schooner,Marritt,,,
SCHR,SCHR_J000432,Josiah Acorn,Schooner,,,,
BOAT,BOAT_J000012,Josiah H. Davis,Boat,,,,
BRIG,BRIG_J000014,Josiah Jex,Brig,Small,,,
BRIG,BRIG_J000015,Josiah Pen of Machias,Brig,,,,
SHIP,SHIP_J000013,Josiah Quincey,Ship,,,,
BRIG,BRIG_J000016,Jossphus,Brig,Schultz,,,
SCHR,SCHR_J000433,Judge Baher,Schooner,Bogart,,,
SCHR,SCHR_J000433,Judge Baker,Schooner,Hudson,,,
SCHR,SCHR_J000433,Judge Baker,Schooner,,,,
SCHR,SCHR_J000433,Judge Baker,Schooner,Bogart,,,
SCHR,SCHR_J000434,Judge Blaney,Schooner,Ross,,,
SCHR,SCHR_J000435,Judge Harington,Schooner,,,,
SCHR,SCHR_J000436,Judge Hopkins,Schooner,Dejarot,,,
SCHR,SCHR_J000436,Judge Hopkins,Schooner,,,,
SCHR,SCHR_J000436,Judge Hopkins,Schooner,DeGroot,,,
SCHR,SCHR_J000436,Judge Hopkinson,Schooner,De Groot,,,
SCHR,SCHR_J000436,Judge Hopkinson,Schooner,DeGrott,,,
SCHR,SCHR_J000436,Judge Hopkinson,Schooner,DeGroot,,,
BRIG,BRIG_J000017,Julia,Brig,Payson or McFadden,,,
SCHR,SCHR_J000437,Julia,Schooner,,,,
SCHR,SCHR_J000437,Julia,Schooner,Smith,,,
SCHR,SCHR_J000437,Julia,Schooner,Foxwell,,,
SCHR,SCHR_J000437,Julia,Schooner,Rich,,,
SCHR,SCHR_J000437,Julia,Schooner,Fitzpatrick,,,
SCHR,SCHR_J000437,Julia,Schooner,Dodge,,,
SCHR,SCHR_J000437,Julia,Schooner,Chase,,,
BOAT,BOAT_J000010,Julia A. Elgin,Boat,,,,
